,pathway,gene_id
22534,hsa04974,ENSG00000101203
22535,hsa04974,ENSG00000130234
22536,hsa04974,ENSG00000142615
22537,hsa04974,ENSG00000229859
22538,hsa04974,ENSG00000229183
22539,hsa04974,ENSG00000106688
22540,hsa04974,ENSG00000105281
22541,hsa04974,ENSG00000138079
22542,hsa04974,ENSG00000168003
22543,hsa04974,ENSG00000118160
22544,hsa04974,ENSG00000183023
22545,hsa04974,ENSG00000100678
22546,hsa04974,ENSG00000066230
22547,hsa04974,ENSG00000088386
22548,hsa04974,ENSG00000187955
22549,hsa04974,ENSG00000122121
22550,hsa04974,ENSG00000182871
22551,hsa04974,ENSG00000124749
22552,hsa04974,ENSG00000188517
22553,hsa04974,ENSG00000196739
22554,hsa04974,ENSG00000164626
22555,hsa04974,ENSG00000155465
22556,hsa04974,ENSG00000050767
22557,hsa04975,ENSG00000204310
22558,hsa04975,ENSG00000169692
22559,hsa04975,ENSG00000170835
22560,hsa04975,ENSG00000167114
22561,hsa04975,ENSG00000137392
22562,hsa04975,ENSG00000165029
22563,hsa04975,ENSG00000163586
22564,hsa04975,ENSG00000145384
22565,hsa04975,ENSG00000117215
22566,hsa04975,ENSG00000125166
22567,hsa04975,ENSG00000015520
